4 0.120000
8 0.050000
12 0.057500
16 0.046250
20 0.037500
24 0.027917
28 0.030357
32 0.030937
36 0.029444
40 0.029250
44 0.025000
48 0.026875
52 0.025769
56 0.021250
60 0.020833
64 0.021562
68 0.019412
72 0.019444
76 0.018289
80 0.018750
84 0.017024
88 0.016136
92 0.015435
96 0.013646
100 0.014000
104 0.013750
108 0.012778
112 0.013036
116 0.013103
120 0.014250
124 0.014597
128 0.014375
132 0.013788
136 0.012868
140 0.013429
144 0.013681
148 0.011622
152 0.011842
156 0.012244
160 0.012625
164 0.011463
168 0.011548
172 0.012558
176 0.011705
180 0.011167
184 0.010652
188 0.010000
192 0.010990
196 0.011378
200 0.011400
204 0.011225
208 0.010817
212 0.010519
216 0.010463
220 0.010273
224 0.010089
228 0.010351
232 0.010172
236 0.010593
240 0.010000
244 0.009959
248 0.009879
252 0.009484
256 0.009023
260 0.009269
264 0.008788
268 0.008843
272 0.008713
276 0.008514
280 0.008250
284 0.008310
288 0.007743
292 0.007842
296 0.007838
300 0.007967
304 0.008026
308 0.007825
312 0.007756
316 0.007563
320 0.007938
324 0.007160
328 0.007012
332 0.007139
336 0.007321
340 0.006824
344 0.006860
348 0.007040
352 0.006960
356 0.006573
360 0.006861
364 0.006538
368 0.006196
372 0.005780
376 0.006144
380 0.006289
384 0.005990
388 0.005928
392 0.006429
396 0.006490
400 0.006575
404 0.006708
408 0.006569
412 0.006432
416 0.006202
420 0.006595
424 0.007005
428 0.006893
432 0.006782
436 0.006651
440 0.006682
444 0.006644
448 0.006585
452 0.006350
456 0.006579
460 0.006457
464 0.006638
468 0.006474
472 0.006144
476 0.006071
480 0.005833
484 0.005744
488 0.005348
492 0.005244
496 0.005343
500 0.005200
504 0.005278
508 0.005472
512 0.005488
516 0.005116
520 0.005135
524 0.005305
528 0.005246
532 0.005301
536 0.005354
540 0.005185
544 0.005110
548 0.005255
552 0.005272
556 0.005306
560 0.005286
564 0.005230
568 0.005440
572 0.005122
576 0.005069
580 0.005328
584 0.005342
588 0.005323
592 0.005456
596 0.005453
600 0.005600
604 0.005331
608 0.005148
612 0.005261
616 0.005260
620 0.005290
624 0.005224
628 0.005255
632 0.005158
636 0.004890
640 0.005016
644 0.004814
648 0.004599
652 0.004494
656 0.004771
660 0.004833
664 0.004940
668 0.004760
672 0.004494
676 0.004482
680 0.004485
684 0.004561
688 0.004724
692 0.004827
696 0.004684
700 0.004657
704 0.004403
708 0.004576
712 0.004649
716 0.004525
720 0.004417
724 0.004296
728 0.004162
732 0.004372
736 0.004307
740 0.004270
744 0.004274
748 0.004372
752 0.004548
756 0.004339
760 0.004342
764 0.004503
768 0.004245
772 0.004275
776 0.004330
780 0.004359
784 0.004464
788 0.004353
792 0.004318
796 0.004384
800 0.004337
804 0.004204
808 0.004295
812 0.004421
816 0.004510
820 0.004561
824 0.004454
828 0.004191
832 0.004303
836 0.004211
840 0.004238
844 0.004159
848 0.004009
852 0.003908
856 0.003914
860 0.003930
864 0.004120
868 0.004044
872 0.004197
876 0.004155
880 0.004364
884 0.004378
888 0.004437
892 0.004484
896 0.004408
900 0.004278
904 0.004281
908 0.004482
912 0.004320
916 0.004279
920 0.004261
924 0.004329
928 0.004472
932 0.004539
936 0.004412
940 0.004266
944 0.004269
948 0.004283
952 0.004349
956 0.004299
960 0.004344
964 0.004284
968 0.004215
972 0.004198
976 0.004324
980 0.004194
984 0.004258
988 0.004302
992 0.004254
996 0.004106
1000 0.004100
1004 0.004173
1008 0.004137
1012 0.004111
1016 0.004035
1020 0.004118
1024 0.004121
