4 0.145000
8 0.042500
12 0.058333
16 0.036250
20 0.041000
24 0.025833
28 0.029643
32 0.022187
36 0.024444
40 0.019250
44 0.020227
48 0.017708
52 0.017500
56 0.015893
60 0.015833
64 0.014063
68 0.015000
72 0.013889
76 0.014474
80 0.013750
84 0.014762
88 0.012955
92 0.013152
96 0.012292
100 0.012100
104 0.011731
108 0.011852
112 0.011161
116 0.010086
120 0.009583
124 0.009839
128 0.008516
132 0.009167
136 0.009265
140 0.009929
144 0.009514
148 0.010338
152 0.009408
156 0.009359
160 0.008687
164 0.009207
168 0.007917
172 0.008198
176 0.007898
180 0.008333
184 0.007446
188 0.007819
192 0.007240
196 0.007908
200 0.007150
204 0.007598
208 0.007067
212 0.007925
216 0.006806
220 0.007091
224 0.006562
228 0.007018
232 0.006379
236 0.006314
240 0.005667
244 0.006066
248 0.005444
252 0.005556
256 0.005039
260 0.005731
264 0.005379
268 0.005672
272 0.005515
276 0.006159
280 0.005536
284 0.005563
288 0.005312
292 0.005479
296 0.005000
300 0.004833
304 0.004737
308 0.005065
312 0.004647
316 0.004462
320 0.004375
324 0.004568
328 0.004360
332 0.004398
336 0.004315
340 0.004941
344 0.004273
348 0.004310
352 0.004233
356 0.004579
360 0.004056
364 0.004341
368 0.004158
372 0.004059
376 0.003723
380 0.003842
384 0.003437
388 0.003814
392 0.003776
396 0.004015
400 0.003775
404 0.004233
408 0.003897
412 0.003859
416 0.003894
420 0.004048
424 0.003868
428 0.003925
432 0.003935
436 0.003991
440 0.003591
444 0.003356
448 0.003192
452 0.003230
456 0.003158
460 0.003239
464 0.003168
468 0.003355
472 0.003093
476 0.003067
480 0.002917
484 0.002851
488 0.002582
492 0.002866
496 0.002560
500 0.002740
504 0.002440
508 0.002520
512 0.002148
516 0.002422
520 0.002308
524 0.002595
528 0.002519
532 0.002669
536 0.002463
540 0.002556
544 0.002463
548 0.002536
552 0.002464
556 0.002734
560 0.002643
564 0.002837
568 0.002782
572 0.002867
576 0.002674
580 0.002793
584 0.002945
588 0.003027
592 0.003074
596 0.003104
600 0.002850
604 0.002864
608 0.002796
612 0.002892
616 0.002825
620 0.003032
624 0.003013
628 0.002914
632 0.002785
636 0.002830
640 0.002578
644 0.002593
648 0.002716
652 0.002883
656 0.002805
660 0.002803
664 0.002861
668 0.002844
672 0.002768
676 0.002722
680 0.002794
684 0.002778
688 0.002791
692 0.002731
696 0.002529
700 0.002529
704 0.002358
708 0.002316
712 0.002289
716 0.002360
720 0.002292
724 0.002417
728 0.002376
732 0.002418
736 0.002432
740 0.002432
744 0.002366
748 0.002513
752 0.002447
756 0.002394
760 0.002263
764 0.002264
768 0.002070
772 0.002124
776 0.002010
780 0.002218
784 0.002079
788 0.002157
792 0.002197
796 0.002236
800 0.002200
804 0.002077
808 0.002067
812 0.002118
816 0.002120
820 0.001951
824 0.001954
828 0.002041
832 0.001971
836 0.002045
840 0.002107
844 0.002180
848 0.002170
852 0.002277
856 0.002161
860 0.002186
864 0.002176
868 0.002200
872 0.002236
876 0.002295
880 0.002250
884 0.002161
888 0.002038
892 0.002063
896 0.001920
900 0.001989
904 0.001925
908 0.002081
912 0.001908
916 0.001998
920 0.001880
924 0.001981
928 0.001875
932 0.001974
936 0.002030
940 0.002160
944 0.002108
948 0.001888
952 0.001912
956 0.002008
960 0.001948
964 0.001815
968 0.001880
972 0.001924
976 0.001855
980 0.001867
984 0.001839
988 0.001903
992 0.001784
996 0.001737
1000 0.001790
1004 0.001882
1008 0.001786
1012 0.001739
1016 0.001634
1020 0.001686
1024 0.001494
