4 0.092500
8 0.061250
12 0.041667
16 0.038125
20 0.033500
24 0.027917
28 0.029643
32 0.024688
36 0.020556
40 0.022500
44 0.020909
48 0.019375
52 0.019808
56 0.018214
60 0.016667
64 0.016563
68 0.013235
72 0.011111
76 0.013289
80 0.013000
84 0.011548
88 0.011705
92 0.010761
96 0.009792
100 0.009900
104 0.009615
108 0.008796
112 0.010000
116 0.009138
120 0.008083
124 0.008145
128 0.008750
132 0.008409
136 0.008456
140 0.008214
144 0.007014
148 0.007770
152 0.007566
156 0.007949
160 0.007562
164 0.006951
168 0.007321
172 0.006744
176 0.007159
180 0.006944
184 0.006630
188 0.006543
192 0.006563
196 0.006224
200 0.006450
204 0.006078
208 0.006106
212 0.006226
216 0.005880
220 0.006136
224 0.006027
228 0.005877
232 0.005819
236 0.005678
240 0.005958
244 0.005533
248 0.005403
252 0.005317
256 0.005391
260 0.005115
264 0.004697
268 0.004776
272 0.005110
276 0.004891
280 0.004714
284 0.004401
288 0.004201
292 0.004589
296 0.004595
300 0.004267
304 0.004342
308 0.004383
312 0.004295
316 0.004272
320 0.004500
324 0.004074
328 0.004329
332 0.004337
336 0.004226
340 0.004147
344 0.004070
348 0.004109
352 0.004205
356 0.003820
360 0.003444
364 0.003571
368 0.003696
372 0.003548
376 0.003670
380 0.003632
384 0.003854
388 0.003686
392 0.003827
396 0.003813
400 0.003975
404 0.003713
408 0.003750
412 0.003859
416 0.004014
420 0.003905
424 0.003774
428 0.003621
432 0.003519
436 0.003555
440 0.003500
444 0.003356
448 0.003616
452 0.003341
456 0.003355
460 0.003391
464 0.003448
468 0.003269
472 0.003390
476 0.003277
480 0.003167
484 0.003347
488 0.003484
492 0.003313
496 0.003327
500 0.003140
504 0.003214
508 0.003504
512 0.003223
516 0.003081
520 0.003135
524 0.003263
528 0.003277
532 0.003289
536 0.003321
540 0.003222
544 0.003235
548 0.002993
552 0.002627
556 0.002716
560 0.002768
564 0.002890
568 0.002870
572 0.002762
576 0.002813
580 0.002845
584 0.002774
588 0.002687
592 0.002855
596 0.002785
600 0.002900
604 0.002947
608 0.002944
612 0.002859
616 0.002906
620 0.002710
624 0.002724
628 0.002771
632 0.002627
636 0.002720
640 0.002781
644 0.002826
648 0.002762
652 0.002929
656 0.002835
660 0.002697
664 0.002861
668 0.002829
672 0.003021
676 0.002959
680 0.002971
684 0.002953
688 0.002907
692 0.002760
696 0.002701
700 0.002714
704 0.002642
708 0.002698
712 0.002626
716 0.002458
720 0.002417
724 0.002555
728 0.002582
732 0.002527
736 0.002486
740 0.002405
744 0.002433
748 0.002433
752 0.002460
756 0.002460
760 0.002500
764 0.002356
768 0.002331
772 0.002293
776 0.002384
780 0.002410
784 0.002398
788 0.002373
792 0.002399
796 0.002412
800 0.002312
804 0.002289
808 0.002215
812 0.002303
816 0.002377
820 0.002305
824 0.002245
828 0.002186
832 0.002236
836 0.002069
840 0.001988
844 0.002014
848 0.002052
852 0.002148
856 0.002044
860 0.001977
864 0.002014
868 0.002131
872 0.002110
876 0.002043
880 0.002125
884 0.002138
888 0.002117
892 0.002074
896 0.002054
900 0.001989
904 0.002013
908 0.001960
912 0.001897
916 0.002009
920 0.002000
924 0.002002
928 0.001972
932 0.001942
936 0.001891
940 0.001968
944 0.002002
948 0.001867
952 0.001922
956 0.001998
960 0.002031
964 0.002033
968 0.002004
972 0.001893
976 0.001998
980 0.001969
984 0.001809
988 0.001741
992 0.001784
996 0.001777
1000 0.001800
1004 0.001793
1008 0.001786
1012 0.001779
1016 0.001860
1020 0.001784
1024 0.001748
